Created Date,Incident Zip,Borough
04/15/2014 12:00:00 AM,11221,BROOKLYN
04/15/2014 12:00:00 AM,10026,MANHATTAN
04/15/2014 12:00:00 AM,11106,QUEENS
04/15/2014 12:00:00 AM,10453,BRONX
04/15/2014 12:00:00 AM,10016,MANHATTAN
04/15/2014 12:00:00 AM,10025,MANHATTAN
04/15/2014 12:00:00 AM,10014,MANHATTAN
04/15/2014 12:00:00 AM,11208,BROOKLYN
04/15/2014 12:00:00 AM,10040,MANHATTAN
04/15/2014 12:00:00 AM,10014,MANHATTAN
04/16/2014 12:00:00 AM,11233,BROOKLYN
04/16/2014 12:00:00 AM,11222,BROOKLYN
04/16/2014 12:00:00 AM,10458,BRONX
04/16/2014 12:00:00 AM,11385,QUEENS
04/16/2014 12:00:00 AM,11361,QUEENS
04/16/2014 12:00:00 AM,10031,MANHATTAN
04/16/2014 12:00:00 AM,11234,BROOKLYN
04/16/2014 02:28:01 AM,10011,MANHATTAN
04/16/2014 03:36:22 AM,10460,BRONX
04/16/2014 07:40:02 AM,10451,BRONX
04/16/2014 08:29:02 AM,11412,QUEENS
04/16/2014 09:47:55 AM,11216,BROOKLYN
04/16/2014 10:07:25 AM,11221,BROOKLYN
04/16/2014 10:10:05 AM,10452,BRONX
04/16/2014 10:22:51 AM,11222,BROOKLYN
04/16/2014 10:23:02 AM,10467,BRONX
04/16/2014 10:24:33 AM,10467,BRONX
04/16/2014 10:40:05 AM,10301,STATEN ISLAND
04/16/2014 10:50:31 AM,11217,BROOKLYN
04/16/2014 11:05:40 AM,10456,BRONX
04/16/2014 11:09:56 AM,10027,MANHATTAN
04/16/2014 11:30:55 AM,11432,QUEENS
04/16/2014 11:38:36 AM,10009,MANHATTAN
04/16/2014 12:06:43 PM,10033,MANHATTAN
04/16/2014 01:03:07 PM,11207,BROOKLYN
04/16/2014 02:15:52 PM,10034,MANHATTAN
04/16/2014 02:32:38 PM,10472,BRONX
04/16/2014 03:21:40 PM,11436,QUEENS
04/16/2014 04:03:02 PM,11233,BROOKLYN
04/16/2014 05:19:56 PM,10040,MANHATTAN
04/16/2014 05:21:56 PM,11432,QUEENS
04/16/2014 05:53:45 PM,11223,BROOKLYN
04/16/2014 06:09:18 PM,10310,STATEN ISLAND
04/16/2014 06:48:28 PM,10035,MANHATTAN
04/16/2014 07:03:56 PM,11375,QUEENS
04/16/2014 07:07:06 PM,11221,BROOKLYN
04/17/2014 12:00:00 AM,11225,BROOKLYN
04/17/2014 12:00:00 AM,10458,BRONX
04/17/2014 12:00:00 AM,10128,MANHATTAN
04/17/2014 12:00:00 AM,10024,MANHATTAN
04/17/2014 12:00:00 AM,10466,BRONX
04/17/2014 12:00:00 AM,11221,BROOKLYN
04/17/2014 12:00:00 AM,10002,MANHATTAN
04/17/2014 12:00:00 AM,11375,QUEENS
04/17/2014 12:00:00 AM,10039,MANHATTAN
04/17/2014 12:00:00 AM,10025,MANHATTAN
04/17/2014 12:00:00 AM,11208,BROOKLYN
04/17/2014 12:00:00 AM,10038,MANHATTAN
04/17/2014 12:00:00 AM,10026,MANHATTAN
04/17/2014 12:00:00 AM,10467,BRONX
04/17/2014 12:00:00 AM,10031,MANHATTAN
04/17/2014 12:00:00 AM,11233,BROOKLYN
04/17/2014 12:00:00 AM,11216,BROOKLYN
04/17/2014 12:00:00 AM,11377,QUEENS
04/17/2014 12:00:00 AM,11213,BROOKLYN
04/17/2014 12:00:00 AM,11216,BROOKLYN
04/17/2014 12:00:00 AM,10467,BRONX
04/17/2014 12:00:00 AM,11212,BROOKLYN
04/17/2014 12:00:00 AM,10030,MANHATTAN
04/17/2014 12:00:00 AM,10024,MANHATTAN
04/17/2014 12:00:00 AM,11213,BROOKLYN
04/17/2014 12:00:00 AM,10014,MANHATTAN
04/17/2014 12:00:00 AM,10451,BRONX
04/17/2014 12:00:00 AM,11234,BROOKLYN
04/18/2014 12:00:00 AM,11238,BROOKLYN
04/18/2014 12:00:00 AM,11238,BROOKLYN
04/18/2014 12:00:00 AM,11218,BROOKLYN
04/18/2014 12:00:00 AM,10033,MANHATTAN
04/18/2014 12:00:00 AM,10024,MANHATTAN
04/18/2014 12:00:00 AM,10003,MANHATTAN
04/18/2014 12:00:00 AM,11238,BROOKLYN
04/18/2014 12:00:00 AM,11238,BROOKLYN
04/18/2014 12:00:00 AM,11238,BROOKLYN
04/18/2014 12:00:00 AM,11238,BROOKLYN
04/18/2014 12:00:00 AM,11238,BROOKLYN
04/18/2014 12:00:00 AM,11238,BROOKLYN
04/18/2014 12:00:00 AM,11238,BROOKLYN
04/18/2014 12:00:00 AM,11238,BROOKLYN
04/18/2014 12:00:00 AM,10460,BRONX
04/18/2014 12:00:00 AM,11238,BROOKLYN
04/18/2014 12:00:00 AM,10026,MANHATTAN
04/18/2014 12:00:00 AM,11385,QUEENS
04/18/2014 12:00:00 AM,11412,QUEENS
04/18/2014 12:00:00 AM,10458,BRONX
04/18/2014 12:00:00 AM,11218,BROOKLYN
04/18/2014 12:00:00 AM,11212,BROOKLYN
04/18/2014 12:00:00 AM,10003,MANHATTAN
04/18/2014 12:00:00 AM,10452,BRONX
04/18/2014 12:00:00 AM,11208,BROOKLYN
04/18/2014 12:00:00 AM,10466,BRONX
04/18/2014 12:00:00 AM,11411,QUEENS
04/18/2014 12:00:00 AM,10003,MANHATTAN
04/18/2014 12:00:00 AM,10467,BRONX
04/18/2014 12:00:00 AM,11238,BROOKLYN
04/18/2014 12:00:00 AM,11238,BROOKLYN
04/18/2014 12:00:00 AM,11238,BROOKLYN
04/18/2014 12:00:00 AM,11421,QUEENS
04/18/2014 12:00:00 AM,10027,MANHATTAN
04/18/2014 12:00:00 AM,10039,MANHATTAN
04/18/2014 12:00:00 AM,11238,BROOKLYN
04/18/2014 12:00:00 AM,11238,BROOKLYN
04/18/2014 12:00:00 AM,10301,STATEN ISLAND
04/18/2014 12:00:00 AM,10011,MANHATTAN
04/18/2014 12:00:00 AM,11212,BROOKLYN
04/18/2014 12:00:00 AM,10128,MANHATTAN
04/19/2014 12:00:00 AM,11224,BROOKLYN
04/19/2014 12:00:00 AM,11225,BROOKLYN
04/19/2014 12:00:00 AM,11207,BROOKLYN
04/19/2014 12:00:00 AM,10453,BRONX
04/19/2014 12:00:00 AM,11222,BROOKLYN
04/19/2014 12:00:00 AM,10456,BRONX
04/19/2014 12:00:00 AM,11210,BROOKLYN
04/19/2014 12:00:00 AM,10469,BRONX
04/19/2014 12:00:00 AM,11216,BROOKLYN
04/19/2014 12:00:00 AM,10027,MANHATTAN
04/19/2014 12:00:00 AM,10013,MANHATTAN
04/19/2014 12:00:00 AM,11215,BROOKLYN
04/19/2014 12:00:00 AM,11385,QUEENS
04/19/2014 12:00:00 AM,10029,MANHATTAN
04/19/2014 12:00:00 AM,10013,MANHATTAN
04/19/2014 12:00:00 AM,10069,MANHATTAN
04/19/2014 12:00:00 AM,10023,MANHATTAN
04/19/2014 12:00:00 AM,11417,QUEENS
04/19/2014 12:00:00 AM,11237,BROOKLYN
04/20/2014 12:00:00 AM,10458,BRONX
04/20/2014 12:00:00 AM,10451,BRONX
04/20/2014 12:00:00 AM,10029,MANHATTAN
04/20/2014 12:00:00 AM,10035,MANHATTAN
04/20/2014 12:00:00 AM,10031,MANHATTAN
04/20/2014 12:00:00 AM,11216,BROOKLYN
04/20/2014 12:00:00 AM,11238,BROOKLYN
04/20/2014 12:00:00 AM,11354,QUEENS
04/20/2014 12:00:00 AM,10454,BRONX
04/20/2014 12:00:00 AM,10459,BRONX
04/20/2014 12:00:00 AM,10452,BRONX
04/20/2014 12:00:00 AM,11215,BROOKLYN
04/20/2014 12:00:00 AM,10467,BRONX
04/20/2014 12:00:00 AM,11238,BROOKLYN
04/20/2014 12:00:00 AM,11214,BROOKLYN
04/20/2014 12:00:00 AM,11385,QUEENS
04/20/2014 12:00:00 AM,11233,BROOKLYN
04/20/2014 12:00:00 AM,10301,STATEN ISLAND
04/20/2014 12:00:00 AM,10030,MANHATTAN
04/20/2014 12:00:00 AM,10024,MANHATTAN
04/20/2014 12:00:00 AM,11238,BROOKLYN
04/21/2014 12:00:00 AM,10027,MANHATTAN
04/21/2014 12:00:00 AM,10019,MANHATTAN
04/21/2014 12:00:00 AM,11103,QUEENS
04/21/2014 12:00:00 AM,10027,MANHATTAN
04/21/2014 12:00:00 AM,10455,BRONX
04/21/2014 12:00:00 AM,10308,STATEN ISLAND
04/21/2014 12:00:00 AM,11434,QUEENS
04/21/2014 12:00:00 AM,10472,BRONX
04/21/2014 12:00:00 AM,10452,BRONX
04/21/2014 12:00:00 AM,11207,BROOKLYN
04/21/2014 12:00:00 AM,11213,BROOKLYN
04/21/2014 12:00:00 AM,10033,MANHATTAN
04/21/2014 12:00:00 AM,11222,BROOKLYN
04/21/2014 12:00:00 AM,10026,MANHATTAN
04/21/2014 12:00:00 AM,10460,BRONX
04/21/2014 12:00:00 AM,10025,MANHATTAN
04/21/2014 12:00:00 AM,11385,QUEENS
04/21/2014 12:00:00 AM,10304,STATEN ISLAND
04/21/2014 12:00:00 AM,10457,BRONX
04/21/2014 12:00:00 AM,11233,BROOKLYN
04/21/2014 12:00:00 AM,10456,BRONX
04/21/2014 12:00:00 AM,10012,MANHATTAN
04/21/2014 12:00:00 AM,10024,MANHATTAN
04/21/2014 12:00:00 AM,10301,STATEN ISLAND
04/21/2014 12:00:00 AM,10452,BRONX
04/21/2014 12:00:00 AM,10004,MANHATTAN
04/21/2014 12:00:00 AM,10457,BRONX
04/21/2014 12:00:00 AM,10003,MANHATTAN
04/21/2014 12:00:00 AM,10031,MANHATTAN
04/21/2014 12:00:00 AM,10468,BRONX
04/21/2014 12:00:00 AM,11221,BROOKLYN
04/21/2014 12:00:00 AM,10468,BRONX
04/21/2014 12:00:00 AM,11238,BROOKLYN
04/21/2014 12:00:00 AM,11210,BROOKLYN
04/21/2014 12:00:00 AM,10025,MANHATTAN
04/21/2014 12:00:00 AM,10304,STATEN ISLAND
04/21/2014 12:00:00 AM,10314,STATEN ISLAND
04/21/2014 12:00:00 AM,10453,BRONX
04/21/2014 12:00:00 AM,10029,MANHATTAN
04/21/2014 12:00:00 AM,10024,MANHATTAN
04/22/2014 12:00:00 AM,11377,QUEENS
04/22/2014 12:00:00 AM,10036,MANHATTAN
04/22/2014 12:00:00 AM,10473,BRONX
04/22/2014 12:00:00 AM,11238,BROOKLYN
04/22/2014 12:00:00 AM,10025,MANHATTAN
04/22/2014 12:00:00 AM,10303,STATEN ISLAND
04/22/2014 12:00:00 AM,11208,BROOKLYN
04/22/2014 12:00:00 AM,11421,QUEENS
04/22/2014 12:00:00 AM,10457,BRONX
04/22/2014 12:00:00 AM,11211,BROOKLYN
04/22/2014 12:00:00 AM,10468,BRONX
04/22/2014 12:00:00 AM,10457,BRONX
04/22/2014 12:00:00 AM,11233,BROOKLYN
04/22/2014 12:00:00 AM,11216,BROOKLYN
04/22/2014 12:00:00 AM,11236,BROOKLYN
04/22/2014 12:00:00 AM,10011,MANHATTAN
04/22/2014 12:00:00 AM,10452,BRONX
04/22/2014 12:00:00 AM,10305,STATEN ISLAND
04/22/2014 12:00:00 AM,11385,QUEENS
04/22/2014 12:00:00 AM,10025,MANHATTAN
04/22/2014 12:00:00 AM,10459,BRONX
04/22/2014 12:00:00 AM,10472,BRONX
04/22/2014 12:00:00 AM,11374,QUEENS
04/22/2014 12:00:00 AM,10306,STATEN ISLAND
04/22/2014 12:00:00 AM,10314,STATEN ISLAND
04/22/2014 12:00:00 AM,11238,BROOKLYN
04/22/2014 12:00:00 AM,11205,BROOKLYN
04/22/2014 12:00:00 AM,10457,BRONX
04/22/2014 12:00:00 AM,10009,MANHATTAN
04/22/2014 12:00:00 AM,10012,MANHATTAN
04/22/2014 12:00:00 AM,11421,QUEENS
04/22/2014 12:00:00 AM,10024,MANHATTAN
04/22/2014 12:00:00 AM,10001,MANHATTAN
04/22/2014 12:00:00 AM,11385,QUEENS
04/22/2014 12:00:00 AM,10014,MANHATTAN
04/22/2014 12:00:00 AM,10458,BRONX
04/22/2014 12:00:00 AM,10455,BRONX
04/22/2014 12:00:00 AM,10460,BRONX
04/22/2014 12:00:00 AM,11433,QUEENS
04/22/2014 12:00:00 AM,10306,STATEN ISLAND
04/22/2014 12:00:00 AM,11433,QUEENS
04/22/2014 12:00:00 AM,11207,BROOKLYN
04/22/2014 12:00:00 AM,11233,BROOKLYN
04/22/2014 12:00:00 AM,10011,MANHATTAN
04/23/2014 12:00:00 AM,10456,BRONX
04/23/2014 12:00:00 AM,11213,BROOKLYN
04/23/2014 12:00:00 AM,10462,BRONX
04/23/2014 12:00:00 AM,11224,BROOKLYN
04/23/2014 12:00:00 AM,10452,BRONX
04/23/2014 12:00:00 AM,10468,BRONX
04/23/2014 12:00:00 AM,10128,MANHATTAN
04/23/2014 12:00:00 AM,10466,BRONX
04/23/2014 12:00:00 AM,10023,MANHATTAN
04/23/2014 12:00:00 AM,10453,BRONX
04/23/2014 12:00:00 AM,11222,BROOKLYN
04/23/2014 12:00:00 AM,11213,BROOKLYN
04/23/2014 12:00:00 AM,11213,BROOKLYN
04/23/2014 12:00:00 AM,10014,MANHATTAN
04/23/2014 12:00:00 AM,11226,BROOKLYN
04/23/2014 12:00:00 AM,11206,BROOKLYN
04/23/2014 12:00:00 AM,11217,BROOKLYN
04/23/2014 12:00:00 AM,10019,MANHATTAN
04/23/2014 12:00:00 AM,10039,MANHATTAN
04/23/2014 12:00:00 AM,10075,MANHATTAN
04/23/2014 12:00:00 AM,11213,BROOKLYN
04/23/2014 12:00:00 AM,10002,MANHATTAN
04/23/2014 12:00:00 AM,10454,BRONX
04/23/2014 12:00:00 AM,11414,QUEENS
04/23/2014 12:00:00 AM,11226,BROOKLYN
04/23/2014 12:00:00 AM,10459,BRONX
04/23/2014 12:00:00 AM,11421,QUEENS
04/23/2014 12:00:00 AM,10128,MANHATTAN
04/23/2014 12:00:00 AM,10024,MANHATTAN
04/24/2014 12:00:00 AM,11222,BROOKLYN
04/24/2014 12:00:00 AM,10451,BRONX
04/24/2014 12:00:00 AM,11420,QUEENS
04/24/2014 12:00:00 AM,11417,QUEENS
04/24/2014 12:00:00 AM,10025,MANHATTAN
04/24/2014 12:00:00 AM,11207,BROOKLYN
04/24/2014 12:00:00 AM,10457,BRONX
04/24/2014 12:00:00 AM,10474,BRONX
04/24/2014 12:00:00 AM,11249,BROOKLYN
04/24/2014 12:00:00 AM,11233,BROOKLYN
04/24/2014 12:00:00 AM,11222,BROOKLYN
04/24/2014 12:00:00 AM,10031,MANHATTAN
04/24/2014 12:00:00 AM,10462,BRONX
04/24/2014 12:00:00 AM,10032,MANHATTAN
04/24/2014 12:00:00 AM,11375,QUEENS
04/24/2014 12:00:00 AM,10457,BRONX
04/24/2014 12:00:00 AM,10025,MANHATTAN
04/24/2014 12:00:00 AM,11226,BROOKLYN
04/24/2014 12:00:00 AM,10303,STATEN ISLAND
04/24/2014 12:00:00 AM,11220,BROOKLYN
04/24/2014 12:00:00 AM,11414,QUEENS
04/24/2014 12:00:00 AM,11221,BROOKLYN
04/24/2014 12:00:00 AM,11215,BROOKLYN
04/24/2014 12:00:00 AM,10305,STATEN ISLAND
04/24/2014 12:00:00 AM,11213,BROOKLYN
04/25/2014 12:00:00 AM,10302,STATEN ISLAND
04/25/2014 12:00:00 AM,11205,BROOKLYN
04/25/2014 12:00:00 AM,10452,BRONX
04/25/2014 12:00:00 AM,11385,QUEENS
04/25/2014 12:00:00 AM,10470,BRONX
04/25/2014 12:00:00 AM,10029,MANHATTAN
04/25/2014 12:00:00 AM,11205,BROOKLYN
04/25/2014 12:00:00 AM,10301,STATEN ISLAND
04/25/2014 12:00:00 AM,10466,BRONX
04/25/2014 12:00:00 AM,11412,QUEENS
04/25/2014 12:00:00 AM,10027,MANHATTAN
04/25/2014 12:00:00 AM,10453,BRONX
04/25/2014 12:00:00 AM,10314,STATEN ISLAND
04/25/2014 12:00:00 AM,11417,QUEENS
04/25/2014 12:00:00 AM,10301,STATEN ISLAND
04/25/2014 12:00:00 AM,11216,BROOKLYN
04/25/2014 12:00:00 AM,10456,BRONX
04/25/2014 12:00:00 AM,10451,BRONX
04/25/2014 12:00:00 AM,11212,BROOKLYN
04/25/2014 12:00:00 AM,10466,BRONX
04/25/2014 12:00:00 AM,10033,MANHATTAN
04/25/2014 12:00:00 AM,11385,QUEENS
04/25/2014 12:00:00 AM,10460,BRONX
04/25/2014 12:00:00 AM,11213,BROOKLYN
04/25/2014 12:00:00 AM,10455,BRONX
04/25/2014 12:00:00 AM,10469,BRONX
04/25/2014 12:00:00 AM,10472,BRONX
04/25/2014 12:00:00 AM,10458,BRONX
04/25/2014 12:00:00 AM,10035,MANHATTAN
04/25/2014 12:00:00 AM,10451,BRONX
04/25/2014 12:00:00 AM,10463,BRONX
04/25/2014 12:00:00 AM,11415,QUEENS
04/25/2014 12:00:00 AM,11206,BROOKLYN
04/25/2014 12:00:00 AM,11412,QUEENS
04/25/2014 12:00:00 AM,11212,BROOKLYN
04/25/2014 12:00:00 AM,10457,BRONX
04/25/2014 12:00:00 AM,10463,BRONX
04/25/2014 12:00:00 AM,11217,BROOKLYN
04/25/2014 12:00:00 AM,10468,BRONX
04/26/2014 12:00:00 AM,11222,BROOKLYN
04/26/2014 12:00:00 AM,11207,BROOKLYN
04/26/2014 12:00:00 AM,11427,QUEENS
04/26/2014 12:00:00 AM,11377,QUEENS
04/26/2014 12:00:00 AM,10128,MANHATTAN
04/26/2014 12:00:00 AM,10462,BRONX
04/26/2014 12:00:00 AM,11234,BROOKLYN
04/26/2014 12:00:00 AM,10002,MANHATTAN
04/26/2014 12:00:00 AM,10018,MANHATTAN
04/26/2014 12:00:00 AM,10457,BRONX
04/26/2014 12:00:00 AM,10019,MANHATTAN
04/26/2014 12:00:00 AM,10456,BRONX
04/26/2014 12:00:00 AM,10451,BRONX
04/26/2014 12:00:00 AM,11434,QUEENS
04/26/2014 12:00:00 AM,10034,MANHATTAN
04/26/2014 12:00:00 AM,10018,MANHATTAN
04/26/2014 12:00:00 AM,11215,BROOKLYN
04/26/2014 12:00:00 AM,11221,BROOKLYN
04/26/2014 12:00:00 AM,10024,MANHATTAN
04/27/2014 12:00:00 AM,10033,MANHATTAN
04/27/2014 12:00:00 AM,11222,BROOKLYN
04/27/2014 12:00:00 AM,11238,BROOKLYN
04/27/2014 12:00:00 AM,10024,MANHATTAN
04/27/2014 12:00:00 AM,11203,BROOKLYN
04/27/2014 12:00:00 AM,10002,MANHATTAN
04/27/2014 12:00:00 AM,11372,QUEENS
04/27/2014 12:00:00 AM,11372,QUEENS
04/27/2014 12:00:00 AM,11432,QUEENS
04/27/2014 12:00:00 AM,11222,BROOKLYN
04/27/2014 12:00:00 AM,10033,MANHATTAN
04/27/2014 12:00:00 AM,11237,BROOKLYN
04/27/2014 12:00:00 AM,10027,MANHATTAN
04/27/2014 12:00:00 AM,10453,BRONX
04/27/2014 12:00:00 AM,11206,BROOKLYN
04/27/2014 12:00:00 AM,11214,BROOKLYN
04/27/2014 12:00:00 AM,10301,STATEN ISLAND
04/27/2014 12:00:00 AM,11222,BROOKLYN
04/27/2014 12:00:00 AM,11385,QUEENS
04/27/2014 12:00:00 AM,11203,BROOKLYN
04/27/2014 12:00:00 AM,11235,BROOKLYN
04/28/2014 12:00:00 AM,11221,BROOKLYN
04/28/2014 12:00:00 AM,10463,BRONX
04/28/2014 12:00:00 AM,10032,MANHATTAN
04/28/2014 12:00:00 AM,10009,MANHATTAN
04/28/2014 12:00:00 AM,11207,BROOKLYN
04/28/2014 12:00:00 AM,11231,BROOKLYN
04/28/2014 12:00:00 AM,11358,QUEENS
04/28/2014 12:00:00 AM,10128,MANHATTAN
04/28/2014 12:00:00 AM,11358,QUEENS
04/28/2014 12:00:00 AM,10456,BRONX
04/28/2014 12:00:00 AM,10012,MANHATTAN
04/28/2014 12:00:00 AM,11229,BROOKLYN
04/28/2014 12:00:00 AM,10452,BRONX
04/28/2014 12:00:00 AM,10037,MANHATTAN
04/28/2014 12:00:00 AM,11208,BROOKLYN
04/28/2014 12:00:00 AM,10031,MANHATTAN
04/28/2014 12:00:00 AM,10459,BRONX
04/28/2014 12:00:00 AM,11203,BROOKLYN
04/28/2014 12:00:00 AM,10012,MANHATTAN
04/28/2014 12:00:00 AM,11235,BROOKLYN
04/28/2014 12:00:00 AM,10031,MANHATTAN
04/28/2014 12:00:00 AM,11201,BROOKLYN
04/28/2014 12:00:00 AM,10462,BRONX
04/28/2014 12:00:00 AM,11237,BROOKLYN
04/28/2014 12:00:00 AM,10013,MANHATTAN
04/28/2014 12:00:00 AM,10003,MANHATTAN
04/28/2014 12:00:00 AM,10460,BRONX
04/28/2014 12:00:00 AM,11218,BROOKLYN
04/28/2014 12:00:00 AM,11225,BROOKLYN
04/28/2014 12:00:00 AM,11221,BROOKLYN
04/28/2014 12:00:00 AM,10466,BRONX
04/28/2014 12:00:00 AM,11211,BROOKLYN
04/28/2014 12:00:00 AM,11206,BROOKLYN
04/28/2014 12:00:00 AM,11229,BROOKLYN
04/28/2014 12:00:00 AM,10027,MANHATTAN
04/28/2014 12:00:00 AM,10035,MANHATTAN
04/28/2014 12:00:00 AM,10303,STATEN ISLAND
04/28/2014 12:00:00 AM,10460,BRONX
04/28/2014 12:00:00 AM,11235,BROOKLYN
04/28/2014 12:00:00 AM,10455,BRONX
04/28/2014 12:00:00 AM,10307,STATEN ISLAND
04/28/2014 12:00:00 AM,10452,BRONX
04/28/2014 12:00:00 AM,11385,QUEENS
04/28/2014 12:00:00 AM,10456,BRONX
04/28/2014 12:00:00 AM,10465,BRONX
04/28/2014 12:00:00 AM,10467,BRONX
04/28/2014 12:00:00 AM,10025,MANHATTAN
04/28/2014 12:00:00 AM,11221,BROOKLYN
04/28/2014 12:00:00 AM,10009,MANHATTAN
04/28/2014 12:00:00 AM,11217,BROOKLYN
04/28/2014 12:00:00 AM,10024,MANHATTAN
04/28/2014 12:00:00 AM,11216,BROOKLYN
04/28/2014 12:00:00 AM,11204,BROOKLYN
04/28/2014 12:00:00 AM,11217,BROOKLYN
04/28/2014 12:00:00 AM,10455,BRONX
04/28/2014 12:00:00 AM,10033,MANHATTAN
04/28/2014 12:00:00 AM,10027,MANHATTAN
04/29/2014 12:00:00 AM,11211,BROOKLYN
04/29/2014 12:00:00 AM,11103,QUEENS
04/29/2014 12:00:00 AM,10465,BRONX
04/29/2014 12:00:00 AM,11237,BROOKLYN
04/29/2014 12:00:00 AM,10029,MANHATTAN
04/29/2014 12:00:00 AM,10025,MANHATTAN
04/29/2014 12:00:00 AM,10454,BRONX
04/29/2014 12:00:00 AM,10009,MANHATTAN
04/29/2014 12:00:00 AM,11222,BROOKLYN
04/29/2014 12:00:00 AM,10468,BRONX
04/29/2014 12:00:00 AM,10453,BRONX
04/29/2014 12:00:00 AM,11421,QUEENS
04/29/2014 12:00:00 AM,11225,BROOKLYN
04/29/2014 12:00:00 AM,10456,BRONX
04/29/2014 12:00:00 AM,11355,QUEENS
04/29/2014 12:00:00 AM,10468,BRONX
04/29/2014 12:00:00 AM,10032,MANHATTAN
04/29/2014 12:00:00 AM,11213,BROOKLYN
04/29/2014 12:00:00 AM,10024,MANHATTAN
04/29/2014 12:00:00 AM,10029,MANHATTAN
04/29/2014 12:00:00 AM,10027,MANHATTAN
04/29/2014 12:00:00 AM,11369,QUEENS
04/29/2014 12:00:00 AM,10031,MANHATTAN
04/29/2014 12:00:00 AM,10016,MANHATTAN
04/29/2014 12:00:00 AM,11103,QUEENS
04/29/2014 12:00:00 AM,10459,BRONX
04/29/2014 12:00:00 AM,11432,QUEENS
04/29/2014 12:00:00 AM,11221,BROOKLYN
04/29/2014 12:00:00 AM,11212,BROOKLYN
04/29/2014 12:00:00 AM,10009,MANHATTAN
04/29/2014 12:00:00 AM,10032,MANHATTAN
04/29/2014 12:00:00 AM,11211,BROOKLYN
04/29/2014 12:00:00 AM,10026,MANHATTAN
04/29/2014 12:00:00 AM,11434,QUEENS
04/29/2014 12:00:00 AM,10031,MANHATTAN
04/29/2014 12:00:00 AM,11105,QUEENS
04/29/2014 12:00:00 AM,10027,MANHATTAN
04/29/2014 12:00:00 AM,10467,BRONX
04/29/2014 12:00:00 AM,11237,BROOKLYN
04/29/2014 12:00:00 AM,10011,MANHATTAN
04/29/2014 12:00:00 AM,11222,BROOKLYN
04/29/2014 12:00:00 AM,11418,QUEENS
04/29/2014 12:00:00 AM,10032,MANHATTAN
04/29/2014 12:00:00 AM,10027,MANHATTAN
04/29/2014 12:00:00 AM,11206,BROOKLYN
04/29/2014 12:00:00 AM,10027,MANHATTAN
04/29/2014 12:00:00 AM,10456,BRONX
04/29/2014 12:00:00 AM,11219,BROOKLYN
04/29/2014 12:00:00 AM,10472,BRONX
04/29/2014 12:00:00 AM,11211,BROOKLYN
04/29/2014 12:00:00 AM,11435,QUEENS
04/29/2014 12:00:00 AM,11222,BROOKLYN
04/30/2014 12:00:00 AM,10457,BRONX
04/30/2014 12:00:00 AM,10009,MANHATTAN
04/30/2014 12:00:00 AM,10456,BRONX
04/30/2014 12:00:00 AM,10025,MANHATTAN
04/30/2014 12:00:00 AM,11238,BROOKLYN
04/30/2014 12:00:00 AM,10001,MANHATTAN
04/30/2014 12:00:00 AM,10031,MANHATTAN
04/30/2014 12:00:00 AM,10454,BRONX
04/30/2014 12:00:00 AM,11221,BROOKLYN
04/30/2014 12:00:00 AM,11212,BROOKLYN
04/30/2014 12:00:00 AM,10310,STATEN ISLAND
04/30/2014 12:00:00 AM,11211,BROOKLYN
04/30/2014 12:00:00 AM,11429,QUEENS
04/30/2014 12:00:00 AM,10031,MANHATTAN
04/30/2014 12:00:00 AM,10029,MANHATTAN
04/30/2014 12:00:00 AM,10033,MANHATTAN
04/30/2014 12:00:00 AM,10025,MANHATTAN
04/30/2014 12:00:00 AM,10001,MANHATTAN
04/30/2014 12:00:00 AM,10001,MANHATTAN
04/30/2014 12:00:00 AM,11212,BROOKLYN
04/30/2014 12:00:00 AM,11207,BROOKLYN
04/30/2014 12:00:00 AM,10458,BRONX
04/30/2014 12:00:00 AM,10453,BRONX
04/30/2014 12:00:00 AM,10001,MANHATTAN
04/30/2014 12:00:00 AM,11205,BROOKLYN
04/30/2014 12:00:00 AM,11237,BROOKLYN
04/30/2014 12:00:00 AM,10001,MANHATTAN
04/30/2014 12:00:00 AM,10306,STATEN ISLAND
04/30/2014 12:00:00 AM,11207,BROOKLYN
04/30/2014 12:00:00 AM,11221,BROOKLYN
04/30/2014 12:00:00 AM,10128,MANHATTAN
04/30/2014 12:00:00 AM,10460,BRONX
04/30/2014 12:00:00 AM,10468,BRONX
05/01/2014 12:00:00 AM,11220,BROOKLYN
05/01/2014 12:00:00 AM,10460,BRONX
05/01/2014 12:00:00 AM,10469,BRONX
05/01/2014 12:00:00 AM,10011,MANHATTAN
05/01/2014 12:00:00 AM,11226,BROOKLYN
05/01/2014 12:00:00 AM,10009,MANHATTAN
05/01/2014 12:00:00 AM,10454,BRONX
05/01/2014 12:00:00 AM,11233,BROOKLYN
05/01/2014 12:00:00 AM,10463,BRONX
05/01/2014 12:00:00 AM,11208,BROOKLYN
05/01/2014 12:00:00 AM,10454,BRONX
05/01/2014 12:00:00 AM,11203,BROOKLYN
05/01/2014 12:00:00 AM,10452,BRONX
05/01/2014 12:00:00 AM,11237,BROOKLYN
05/01/2014 12:00:00 AM,11385,QUEENS
05/01/2014 12:00:00 AM,10128,MANHATTAN
05/01/2014 12:00:00 AM,10469,BRONX
05/01/2014 12:00:00 AM,11233,BROOKLYN
05/01/2014 12:00:00 AM,11212,BROOKLYN
05/01/2014 12:00:00 AM,10303,STATEN ISLAND
